record_id,month,year,AverageTemperature,AverageTemperatureUncertainty,City,country_id,Country,Latitude,Longitude
2846817,10,1939,12.252000000000002,0.29999999999999954,Hamilton,NEW,New Zealand,37.78S,174.92E
2846818,11,1939,14.732000000000003,0.5289999999999987,Hamilton,NEW,New Zealand,37.78S,174.92E
2846819,12,1939,16.773,0.5570000000000006,Hamilton,NEW,New Zealand,37.78S,174.92E
2846820,01,1940,19.146,0.3259999999999981,Hamilton,NEW,New Zealand,37.78S,174.92E
2846821,02,1940,18.006999999999998,0.9820000000000009,Hamilton,NEW,New Zealand,37.78S,174.92E
2846822,03,1940,16.057000000000002,0.2729999999999993,Hamilton,NEW,New Zealand,37.78S,174.92E
2846823,04,1940,12.856,0.3919999999999983,Hamilton,NEW,New Zealand,37.78S,174.92E
2846824,05,1940,10.715,0.34700000000000053,Hamilton,NEW,New Zealand,37.78S,174.92E
2846825,06,1940,9.449000000000002,0.4609999999999993,Hamilton,NEW,New Zealand,37.78S,174.92E
2846826,07,1940,8.564,0.2840000000000013,Hamilton,NEW,New Zealand,37.78S,174.92E
2846827,08,1940,10.321000000000002,0.2110000000000017,Hamilton,NEW,New Zealand,37.78S,174.92E
2846828,09,1940,11.729000000000001,0.2790000000000011,Hamilton,NEW,New Zealand,37.78S,174.92E
2846829,10,1940,12.728000000000002,0.2990000000000019,Hamilton,NEW,New Zealand,37.78S,174.92E
2846830,11,1940,13.955,0.42000000000000015,Hamilton,NEW,New Zealand,37.78S,174.92E
2846831,12,1940,17.876,0.7280000000000008,Hamilton,NEW,New Zealand,37.78S,174.92E
2846832,01,1941,19.310999999999996,0.3200000000000003,Hamilton,NEW,New Zealand,37.78S,174.92E
2846833,02,1941,18.773,0.3600000000000018,Hamilton,NEW,New Zealand,37.78S,174.92E
2846834,03,1941,17.939,0.18900000000000164,Hamilton,NEW,New Zealand,37.78S,174.92E
2846835,04,1941,13.619000000000002,0.25400000000000017,Hamilton,NEW,New Zealand,37.78S,174.92E
2846836,05,1941,12.083999999999998,0.4740000000000006,Hamilton,NEW,New Zealand,37.78S,174.92E
2846837,06,1941,8.892000000000001,0.3359999999999985,Hamilton,NEW,New Zealand,37.78S,174.92E
2846838,07,1941,8.929000000000002,0.3600000000000018,Hamilton,NEW,New Zealand,37.78S,174.92E
2846839,08,1941,9.058999999999997,0.2320000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2846840,09,1941,11.058000000000002,0.896,Hamilton,NEW,New Zealand,37.78S,174.92E
2846841,10,1941,12.095,0.3420000000000003,Hamilton,NEW,New Zealand,37.78S,174.92E
2846842,11,1941,14.661000000000001,0.48499999999999865,Hamilton,NEW,New Zealand,37.78S,174.92E
2846843,12,1941,16.83,0.36299999999999877,Hamilton,NEW,New Zealand,37.78S,174.92E
2846844,01,1942,17.357000000000003,0.4380000000000016,Hamilton,NEW,New Zealand,37.78S,174.92E
2846845,02,1942,17.849999999999998,0.3420000000000003,Hamilton,NEW,New Zealand,37.78S,174.92E
2846846,03,1942,17.465,0.437,Hamilton,NEW,New Zealand,37.78S,174.92E
2846847,04,1942,15.237000000000002,0.484000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2846848,05,1942,12.535000000000002,0.5770000000000013,Hamilton,NEW,New Zealand,37.78S,174.92E
2846849,06,1942,9.68,0.3189999999999987,Hamilton,NEW,New Zealand,37.78S,174.92E
2846850,07,1942,9.924,0.5130000000000005,Hamilton,NEW,New Zealand,37.78S,174.92E
2846852,09,1942,11.714,0.6840000000000006,Hamilton,NEW,New Zealand,37.78S,174.92E
2846853,10,1942,14.117,0.6160000000000012,Hamilton,NEW,New Zealand,37.78S,174.92E
2846854,11,1942,15.342,0.3520000000000007,Hamilton,NEW,New Zealand,37.78S,174.92E
2846855,12,1942,16.67,0.4690000000000004,Hamilton,NEW,New Zealand,37.78S,174.92E
2846856,01,1943,18.523999999999997,0.4870000000000019,Hamilton,NEW,New Zealand,37.78S,174.92E
2846857,02,1943,18.869999999999997,0.7679999999999984,Hamilton,NEW,New Zealand,37.78S,174.92E
2846858,03,1943,16.654000000000003,0.6310000000000018,Hamilton,NEW,New Zealand,37.78S,174.92E
2846859,04,1943,14.708000000000002,0.22000000000000045,Hamilton,NEW,New Zealand,37.78S,174.92E
2846860,05,1943,11.34,0.6230000000000007,Hamilton,NEW,New Zealand,37.78S,174.92E
2846861,06,1943,10.435999999999998,0.47900000000000076,Hamilton,NEW,New Zealand,37.78S,174.92E
2846862,07,1943,8.875999999999998,0.49900000000000155,Hamilton,NEW,New Zealand,37.78S,174.92E
2846863,08,1943,8.995000000000001,0.4389999999999993,Hamilton,NEW,New Zealand,37.78S,174.92E
2846864,09,1943,11.222,0.36599999999999966,Hamilton,NEW,New Zealand,37.78S,174.92E
2846865,10,1943,12.508000000000001,0.4180000000000008,Hamilton,NEW,New Zealand,37.78S,174.92E
2846866,11,1943,15.43,0.20899999999999844,Hamilton,NEW,New Zealand,37.78S,174.92E
2846867,12,1943,17.961000000000002,0.47999999999999843,Hamilton,NEW,New Zealand,37.78S,174.92E
2846868,01,1944,19.133000000000003,1.145,Hamilton,NEW,New Zealand,37.78S,174.92E
2846869,02,1944,19.060999999999996,0.25700000000000106,Hamilton,NEW,New Zealand,37.78S,174.92E
2846870,03,1944,17.496,0.3019999999999988,Hamilton,NEW,New Zealand,37.78S,174.92E
2846871,04,1944,15.364999999999997,0.318000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2846872,05,1944,11.34,0.2699999999999984,Hamilton,NEW,New Zealand,37.78S,174.92E
2846873,06,1944,9.358,0.45700000000000074,Hamilton,NEW,New Zealand,37.78S,174.92E
2846874,07,1944,9.149000000000001,0.2890000000000015,Hamilton,NEW,New Zealand,37.78S,174.92E
2846875,08,1944,9.778,0.5609999999999992,Hamilton,NEW,New Zealand,37.78S,174.92E
2846876,09,1944,10.998,0.389999999999999,Hamilton,NEW,New Zealand,37.78S,174.92E
2846877,10,1944,13.254,0.6090000000000018,Hamilton,NEW,New Zealand,37.78S,174.92E
2846878,11,1944,14.926,0.2860000000000006,Hamilton,NEW,New Zealand,37.78S,174.92E
2846879,12,1944,15.831000000000001,0.5910000000000003,Hamilton,NEW,New Zealand,37.78S,174.92E
2846880,01,1945,18.863,0.5509999999999988,Hamilton,NEW,New Zealand,37.78S,174.92E
2846881,02,1945,18.708999999999996,0.4289999999999989,Hamilton,NEW,New Zealand,37.78S,174.92E
2846882,03,1945,16.706,0.4489999999999996,Hamilton,NEW,New Zealand,37.78S,174.92E
2846883,04,1945,14.713999999999999,0.19999999999999968,Hamilton,NEW,New Zealand,37.78S,174.92E
2846884,05,1945,11.045,0.6280000000000009,Hamilton,NEW,New Zealand,37.78S,174.92E
2846885,06,1945,8.563,0.7689999999999999,Hamilton,NEW,New Zealand,37.78S,174.92E
2846886,07,1945,8.427,0.47799999999999915,Hamilton,NEW,New Zealand,37.78S,174.92E
2846887,08,1945,10.977,0.26799999999999913,Hamilton,NEW,New Zealand,37.78S,174.92E
2846888,09,1945,11.319,0.25700000000000106,Hamilton,NEW,New Zealand,37.78S,174.92E
2846889,10,1945,11.822999999999999,0.18299999999999983,Hamilton,NEW,New Zealand,37.78S,174.92E
2846890,11,1945,15.516,0.5300000000000004,Hamilton,NEW,New Zealand,37.78S,174.92E
2846891,12,1945,15.181999999999997,0.4139999999999983,Hamilton,NEW,New Zealand,37.78S,174.92E
2846892,01,1946,17.703999999999997,0.8299999999999998,Hamilton,NEW,New Zealand,37.78S,174.92E
2846893,02,1946,18.902,0.8280000000000006,Hamilton,NEW,New Zealand,37.78S,174.92E
2846894,03,1946,17.521,0.14200000000000065,Hamilton,NEW,New Zealand,37.78S,174.92E
2846895,04,1946,15.404999999999998,0.37200000000000144,Hamilton,NEW,New Zealand,37.78S,174.92E
2846896,05,1946,13.270999999999999,0.18600000000000072,Hamilton,NEW,New Zealand,37.78S,174.92E
2846897,06,1946,10.768999999999998,0.4139999999999983,Hamilton,NEW,New Zealand,37.78S,174.92E
2846898,07,1946,10.494000000000002,0.4709999999999997,Hamilton,NEW,New Zealand,37.78S,174.92E
2846899,08,1946,10.395,0.33199999999999996,Hamilton,NEW,New Zealand,37.78S,174.92E
2846900,09,1946,11.846,0.42300000000000104,Hamilton,NEW,New Zealand,37.78S,174.92E
2846901,10,1946,12.718000000000002,0.5339999999999989,Hamilton,NEW,New Zealand,37.78S,174.92E
2846902,11,1946,13.168,0.2420000000000005,Hamilton,NEW,New Zealand,37.78S,174.92E
2846903,12,1946,15.711999999999998,0.528000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2846904,01,1947,17.037000000000003,0.4269999999999996,Hamilton,NEW,New Zealand,37.78S,174.92E
2846905,02,1947,17.744,0.284999999999999,Hamilton,NEW,New Zealand,37.78S,174.92E
2846906,03,1947,17.042,0.5979999999999998,Hamilton,NEW,New Zealand,37.78S,174.92E
2846907,04,1947,14.899999999999999,0.318000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2846908,05,1947,12.122999999999998,0.2969999999999986,Hamilton,NEW,New Zealand,37.78S,174.92E
2846909,06,1947,10.232,0.3949999999999992,Hamilton,NEW,New Zealand,37.78S,174.92E
2846910,07,1947,9.603000000000002,0.21399999999999864,Hamilton,NEW,New Zealand,37.78S,174.92E
2846911,08,1947,9.931,0.33099999999999835,Hamilton,NEW,New Zealand,37.78S,174.92E
2846912,09,1947,11.507000000000001,0.4180000000000008,Hamilton,NEW,New Zealand,37.78S,174.92E
2846913,10,1947,13.101999999999997,0.3849999999999988,Hamilton,NEW,New Zealand,37.78S,174.92E
2846914,11,1947,14.639000000000001,0.3949999999999992,Hamilton,NEW,New Zealand,37.78S,174.92E
2846915,12,1947,17.683,0.2740000000000009,Hamilton,NEW,New Zealand,37.78S,174.92E
2846916,01,1948,19.227999999999998,0.2790000000000011,Hamilton,NEW,New Zealand,37.78S,174.92E
2846917,02,1948,18.909,0.5040000000000018,Hamilton,NEW,New Zealand,37.78S,174.92E
2846918,03,1948,18.543999999999997,0.3259999999999981,Hamilton,NEW,New Zealand,37.78S,174.92E
2846919,04,1948,15.137,0.3879999999999997,Hamilton,NEW,New Zealand,37.78S,174.92E
2846920,05,1948,12.594999999999999,0.29999999999999954,Hamilton,NEW,New Zealand,37.78S,174.92E
2846921,06,1948,9.649999999999999,0.2729999999999993,Hamilton,NEW,New Zealand,37.78S,174.92E
2846922,07,1948,10.261,0.24099999999999888,Hamilton,NEW,New Zealand,37.78S,174.92E
2846923,08,1948,9.846,0.2969999999999986,Hamilton,NEW,New Zealand,37.78S,174.92E
2846924,09,1948,12.241,0.5359999999999983,Hamilton,NEW,New Zealand,37.78S,174.92E
2846925,10,1948,13.411999999999999,0.7720000000000008,Hamilton,NEW,New Zealand,37.78S,174.92E
2846926,11,1948,15.059000000000001,0.4040000000000019,Hamilton,NEW,New Zealand,37.78S,174.92E
2846927,12,1948,16.887,0.2829999999999997,Hamilton,NEW,New Zealand,37.78S,174.92E
2846928,01,1949,17.747,0.29600000000000093,Hamilton,NEW,New Zealand,37.78S,174.92E
2846929,02,1949,19.552000000000003,0.7700000000000016,Hamilton,NEW,New Zealand,37.78S,174.92E
2846930,03,1949,16.86,0.3389999999999994,Hamilton,NEW,New Zealand,37.78S,174.92E
2846931,04,1949,12.951,0.2760000000000002,Hamilton,NEW,New Zealand,37.78S,174.92E
2846932,05,1949,12.003000000000002,0.13500000000000117,Hamilton,NEW,New Zealand,37.78S,174.92E
2846933,06,1949,10.713000000000001,0.23099999999999848,Hamilton,NEW,New Zealand,37.78S,174.92E
2846934,07,1949,10.514999999999999,0.37200000000000144,Hamilton,NEW,New Zealand,37.78S,174.92E
2846935,08,1949,9.924,0.38900000000000134,Hamilton,NEW,New Zealand,37.78S,174.92E
2846936,09,1949,11.181,0.4740000000000006,Hamilton,NEW,New Zealand,37.78S,174.92E
2846937,10,1949,14.071000000000002,0.27799999999999947,Hamilton,NEW,New Zealand,37.78S,174.92E
2846938,11,1949,15.250999999999998,0.306999999999999,Hamilton,NEW,New Zealand,37.78S,174.92E
2846939,12,1949,16.644000000000002,0.37799999999999934,Hamilton,NEW,New Zealand,37.78S,174.92E
2846940,01,1950,18.784,0.35799999999999854,Hamilton,NEW,New Zealand,37.78S,174.92E
2846941,02,1950,18.252,0.7029999999999998,Hamilton,NEW,New Zealand,37.78S,174.92E
2846942,03,1950,17.035,0.28199999999999803,Hamilton,NEW,New Zealand,37.78S,174.92E
2846943,04,1950,14.574,0.5300000000000004,Hamilton,NEW,New Zealand,37.78S,174.92E
2846944,05,1950,14.310999999999998,0.24299999999999816,Hamilton,NEW,New Zealand,37.78S,174.92E
2846945,06,1950,10.550000000000002,0.21899999999999883,Hamilton,NEW,New Zealand,37.78S,174.92E
2846946,07,1950,9.251999999999999,0.2259999999999983,Hamilton,NEW,New Zealand,37.78S,174.92E
2846947,08,1950,9.59,0.2259999999999983,Hamilton,NEW,New Zealand,37.78S,174.92E
2846948,09,1950,11.725999999999999,0.25900000000000034,Hamilton,NEW,New Zealand,37.78S,174.92E
2846949,10,1950,13.626999999999999,0.18100000000000055,Hamilton,NEW,New Zealand,37.78S,174.92E
2846950,11,1950,16.159,0.4919999999999981,Hamilton,NEW,New Zealand,37.78S,174.92E
2846951,12,1950,17.866,0.5910000000000003,Hamilton,NEW,New Zealand,37.78S,174.92E
2846952,01,1951,18.581999999999997,0.8299999999999998,Hamilton,NEW,New Zealand,37.78S,174.92E
2846953,02,1951,18.358999999999998,0.708,Hamilton,NEW,New Zealand,37.78S,174.92E
2846954,03,1951,17.662000000000003,0.5640000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2846955,04,1951,14.93,0.5339999999999989,Hamilton,NEW,New Zealand,37.78S,174.92E
2846956,05,1951,11.291,0.5609999999999992,Hamilton,NEW,New Zealand,37.78S,174.92E
2846957,06,1951,8.625,0.6289999999999986,Hamilton,NEW,New Zealand,37.78S,174.92E
2846958,07,1951,9.268,0.33199999999999996,Hamilton,NEW,New Zealand,37.78S,174.92E
2846959,08,1951,9.019,0.34399999999999964,Hamilton,NEW,New Zealand,37.78S,174.92E
2846960,09,1951,11.351000000000003,0.472999999999999,Hamilton,NEW,New Zealand,37.78S,174.92E
2846961,10,1951,13.189999999999998,0.29400000000000165,Hamilton,NEW,New Zealand,37.78S,174.92E
2846962,11,1951,15.200000000000001,0.35299999999999837,Hamilton,NEW,New Zealand,37.78S,174.92E
2846963,12,1951,15.627,0.4169999999999992,Hamilton,NEW,New Zealand,37.78S,174.92E
2846964,01,1952,17.247,0.5740000000000004,Hamilton,NEW,New Zealand,37.78S,174.92E
2846965,02,1952,19.626999999999995,0.33399999999999924,Hamilton,NEW,New Zealand,37.78S,174.92E
2846966,03,1952,16.738,0.19600000000000112,Hamilton,NEW,New Zealand,37.78S,174.92E
2846967,04,1952,14.615999999999998,0.4579999999999984,Hamilton,NEW,New Zealand,37.78S,174.92E
2846968,05,1952,12.008000000000003,0.32699999999999974,Hamilton,NEW,New Zealand,37.78S,174.92E
2846969,06,1952,10.677999999999999,0.3829999999999995,Hamilton,NEW,New Zealand,37.78S,174.92E
2846970,07,1952,8.287,0.2289999999999992,Hamilton,NEW,New Zealand,37.78S,174.92E
2846971,08,1952,10.503,0.29100000000000076,Hamilton,NEW,New Zealand,37.78S,174.92E
2846972,09,1952,11.400000000000002,0.5080000000000003,Hamilton,NEW,New Zealand,37.78S,174.92E
2846973,10,1952,13.499000000000002,0.28199999999999803,Hamilton,NEW,New Zealand,37.78S,174.92E
2846974,11,1952,15.018999999999998,0.32899999999999907,Hamilton,NEW,New Zealand,37.78S,174.92E
2846975,12,1952,16.947000000000003,0.6859999999999999,Hamilton,NEW,New Zealand,37.78S,174.92E
2846976,01,1953,17.393,0.7580000000000019,Hamilton,NEW,New Zealand,37.78S,174.92E
2846977,02,1953,17.780000000000005,0.37200000000000144,Hamilton,NEW,New Zealand,37.78S,174.92E
2846978,03,1953,17.254,0.3330000000000016,Hamilton,NEW,New Zealand,37.78S,174.92E
2846979,04,1953,14.720000000000002,0.2509999999999992,Hamilton,NEW,New Zealand,37.78S,174.92E
2846980,05,1953,12.691,0.17100000000000015,Hamilton,NEW,New Zealand,37.78S,174.92E
2846981,06,1953,10.621000000000002,0.1980000000000004,Hamilton,NEW,New Zealand,37.78S,174.92E
2846982,07,1953,9.055,0.31300000000000083,Hamilton,NEW,New Zealand,37.78S,174.92E
2846983,08,1953,10.198,0.3840000000000011,Hamilton,NEW,New Zealand,37.78S,174.92E
2846984,09,1953,12.017000000000001,0.35599999999999926,Hamilton,NEW,New Zealand,37.78S,174.92E
2846985,10,1953,12.848999999999998,0.3849999999999988,Hamilton,NEW,New Zealand,37.78S,174.92E
2846986,11,1953,16.045,0.28100000000000036,Hamilton,NEW,New Zealand,37.78S,174.92E
2846987,12,1953,17.760000000000005,0.18199999999999822,Hamilton,NEW,New Zealand,37.78S,174.92E
2846988,01,1954,18.957000000000004,0.40899999999999814,Hamilton,NEW,New Zealand,37.78S,174.92E
2846989,02,1954,20.066999999999997,0.28999999999999915,Hamilton,NEW,New Zealand,37.78S,174.92E
2846990,03,1954,18.288999999999998,0.3520000000000007,Hamilton,NEW,New Zealand,37.78S,174.92E
2846991,04,1954,14.137999999999998,0.2749999999999986,Hamilton,NEW,New Zealand,37.78S,174.92E
2846992,05,1954,12.758,0.2380000000000019,Hamilton,NEW,New Zealand,37.78S,174.92E
2846993,06,1954,10.770000000000001,0.23000000000000081,Hamilton,NEW,New Zealand,37.78S,174.92E
2846994,07,1954,9.476999999999999,0.14200000000000065,Hamilton,NEW,New Zealand,37.78S,174.92E
2846995,08,1954,9.674999999999999,0.2320000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2846996,09,1954,11.100999999999999,0.3110000000000015,Hamilton,NEW,New Zealand,37.78S,174.92E
2846997,10,1954,12.223999999999998,0.45200000000000057,Hamilton,NEW,New Zealand,37.78S,174.92E
2846998,11,1954,16.345,0.647,Hamilton,NEW,New Zealand,37.78S,174.92E
2846999,12,1954,17.58,0.581,Hamilton,NEW,New Zealand,37.78S,174.92E
2847000,01,1955,18.893000000000004,0.4250000000000003,Hamilton,NEW,New Zealand,37.78S,174.92E
2847001,02,1955,21.122,0.6849999999999983,Hamilton,NEW,New Zealand,37.78S,174.92E
2847002,03,1955,18.579,0.21699999999999953,Hamilton,NEW,New Zealand,37.78S,174.92E
2847003,04,1955,15.903,0.24399999999999977,Hamilton,NEW,New Zealand,37.78S,174.92E
2847004,05,1955,13.775,0.2890000000000015,Hamilton,NEW,New Zealand,37.78S,174.92E
2847005,06,1955,9.59,0.5119999999999989,Hamilton,NEW,New Zealand,37.78S,174.92E
2847006,07,1955,8.594999999999999,0.1899999999999993,Hamilton,NEW,New Zealand,37.78S,174.92E
2847007,08,1955,10.645000000000001,0.3169999999999994,Hamilton,NEW,New Zealand,37.78S,174.92E
2847008,09,1955,11.849000000000002,0.2320000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2847009,10,1955,13.709999999999999,0.3049999999999997,Hamilton,NEW,New Zealand,37.78S,174.92E
2847010,11,1955,14.996,0.33500000000000085,Hamilton,NEW,New Zealand,37.78S,174.92E
2847011,12,1955,17.639,0.47900000000000076,Hamilton,NEW,New Zealand,37.78S,174.92E
2847012,01,1956,20.38,0.37700000000000167,Hamilton,NEW,New Zealand,37.78S,174.92E
2847013,02,1956,19.342000000000002,0.7140000000000017,Hamilton,NEW,New Zealand,37.78S,174.92E
2847014,03,1956,17.0,0.3910000000000006,Hamilton,NEW,New Zealand,37.78S,174.92E
2847015,04,1956,17.698,0.7909999999999999,Hamilton,NEW,New Zealand,37.78S,174.92E
2847016,05,1956,13.463000000000001,0.437,Hamilton,NEW,New Zealand,37.78S,174.92E
2847017,06,1956,11.241000000000001,0.17400000000000107,Hamilton,NEW,New Zealand,37.78S,174.92E
2847018,07,1956,9.534,0.1980000000000004,Hamilton,NEW,New Zealand,37.78S,174.92E
2847019,08,1956,10.074999999999998,0.32399999999999884,Hamilton,NEW,New Zealand,37.78S,174.92E
2847020,09,1956,11.741999999999997,0.6489999999999994,Hamilton,NEW,New Zealand,37.78S,174.92E
2847021,10,1956,13.889000000000001,0.29100000000000076,Hamilton,NEW,New Zealand,37.78S,174.92E
2847022,11,1956,15.462000000000002,0.3280000000000014,Hamilton,NEW,New Zealand,37.78S,174.92E
2847023,12,1956,17.091,0.33700000000000013,Hamilton,NEW,New Zealand,37.78S,174.92E
2847024,01,1957,18.762999999999995,0.516999999999999,Hamilton,NEW,New Zealand,37.78S,174.92E
2847025,02,1957,20.161,0.5430000000000016,Hamilton,NEW,New Zealand,37.78S,174.92E
2847026,03,1957,18.439000000000004,0.2840000000000013,Hamilton,NEW,New Zealand,37.78S,174.92E
2847027,04,1957,15.569,0.589000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2847028,05,1957,13.135,0.3620000000000011,Hamilton,NEW,New Zealand,37.78S,174.92E
2847029,06,1957,10.115,0.3840000000000011,Hamilton,NEW,New Zealand,37.78S,174.92E
2847030,07,1957,8.201,0.4380000000000016,Hamilton,NEW,New Zealand,37.78S,174.92E
2847031,08,1957,10.639,0.6459999999999985,Hamilton,NEW,New Zealand,37.78S,174.92E
2847032,09,1957,11.634999999999998,0.672000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2847033,10,1957,12.344000000000001,0.3280000000000014,Hamilton,NEW,New Zealand,37.78S,174.92E
2847034,11,1957,15.165,0.42000000000000015,Hamilton,NEW,New Zealand,37.78S,174.92E
2847035,12,1957,16.152,0.3189999999999987,Hamilton,NEW,New Zealand,37.78S,174.92E
2847036,01,1958,18.124,0.5359999999999983,Hamilton,NEW,New Zealand,37.78S,174.92E
2847037,02,1958,20.475000000000005,0.4810000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2847038,03,1958,18.602999999999998,0.18600000000000072,Hamilton,NEW,New Zealand,37.78S,174.92E
2847039,04,1958,13.929000000000002,0.28999999999999915,Hamilton,NEW,New Zealand,37.78S,174.92E
2847040,05,1958,12.630999999999998,0.5359999999999983,Hamilton,NEW,New Zealand,37.78S,174.92E
2847041,06,1958,10.030999999999999,0.33099999999999835,Hamilton,NEW,New Zealand,37.78S,174.92E
2847042,07,1958,8.967,0.34399999999999964,Hamilton,NEW,New Zealand,37.78S,174.92E
2847043,08,1958,10.211000000000002,0.3740000000000008,Hamilton,NEW,New Zealand,37.78S,174.92E
2847044,09,1958,11.103,0.6840000000000006,Hamilton,NEW,New Zealand,37.78S,174.92E
2847045,10,1958,14.464000000000002,0.3929999999999999,Hamilton,NEW,New Zealand,37.78S,174.92E
2847046,11,1958,15.770999999999999,0.2729999999999993,Hamilton,NEW,New Zealand,37.78S,174.92E
2847047,12,1958,18.36,0.3080000000000006,Hamilton,NEW,New Zealand,37.78S,174.92E
2847048,01,1959,19.671,0.5679999999999986,Hamilton,NEW,New Zealand,37.78S,174.92E
2847049,02,1959,18.832,0.4269999999999996,Hamilton,NEW,New Zealand,37.78S,174.92E
2847050,03,1959,17.863000000000003,0.47799999999999915,Hamilton,NEW,New Zealand,37.78S,174.92E
2847051,04,1959,14.564000000000002,0.14099999999999902,Hamilton,NEW,New Zealand,37.78S,174.92E
2847052,05,1959,10.491999999999997,0.17700000000000196,Hamilton,NEW,New Zealand,37.78S,174.92E
2847053,06,1959,8.912,0.2649999999999982,Hamilton,NEW,New Zealand,37.78S,174.92E
2847054,07,1959,9.176000000000002,0.447999999999998,Hamilton,NEW,New Zealand,37.78S,174.92E
2847055,08,1959,10.183,0.4430000000000018,Hamilton,NEW,New Zealand,37.78S,174.92E
2847056,09,1959,11.903,0.4239999999999987,Hamilton,NEW,New Zealand,37.78S,174.92E
2847057,10,1959,12.776000000000002,0.567000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2847058,11,1959,15.280999999999999,0.17900000000000127,Hamilton,NEW,New Zealand,37.78S,174.92E
2847059,12,1959,18.018,0.5430000000000016,Hamilton,NEW,New Zealand,37.78S,174.92E
2847060,01,1960,19.060999999999996,0.35599999999999926,Hamilton,NEW,New Zealand,37.78S,174.92E
2847061,02,1960,19.128999999999998,0.42300000000000104,Hamilton,NEW,New Zealand,37.78S,174.92E
2847062,03,1960,16.64,0.1930000000000002,Hamilton,NEW,New Zealand,37.78S,174.92E
2847063,04,1960,14.283000000000003,0.28199999999999803,Hamilton,NEW,New Zealand,37.78S,174.92E
2847064,05,1960,13.004000000000001,0.3409999999999987,Hamilton,NEW,New Zealand,37.78S,174.92E
2847065,06,1960,10.418,0.4319999999999998,Hamilton,NEW,New Zealand,37.78S,174.92E
2847066,07,1960,9.229999999999999,0.15200000000000102,Hamilton,NEW,New Zealand,37.78S,174.92E
2847067,08,1960,9.639999999999999,0.5359999999999983,Hamilton,NEW,New Zealand,37.78S,174.92E
2847068,09,1960,12.171000000000001,0.3620000000000011,Hamilton,NEW,New Zealand,37.78S,174.92E
2847069,10,1960,13.629999999999999,0.24700000000000066,Hamilton,NEW,New Zealand,37.78S,174.92E
2847070,11,1960,15.16,0.4189999999999985,Hamilton,NEW,New Zealand,37.78S,174.92E
2847071,12,1960,15.916,0.29100000000000076,Hamilton,NEW,New Zealand,37.78S,174.92E
2847072,01,1961,18.548999999999996,0.32399999999999884,Hamilton,NEW,New Zealand,37.78S,174.92E
2847073,02,1961,18.635000000000005,0.26700000000000146,Hamilton,NEW,New Zealand,37.78S,174.92E
2847074,03,1961,16.977,0.26700000000000146,Hamilton,NEW,New Zealand,37.78S,174.92E
2847075,04,1961,14.581000000000001,0.25299999999999856,Hamilton,NEW,New Zealand,37.78S,174.92E
2847076,05,1961,12.135000000000002,0.40999999999999975,Hamilton,NEW,New Zealand,37.78S,174.92E
2847077,06,1961,10.133999999999999,0.3980000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2847078,07,1961,9.012999999999998,0.41199999999999903,Hamilton,NEW,New Zealand,37.78S,174.92E
2847079,08,1961,9.312000000000001,0.11100000000000183,Hamilton,NEW,New Zealand,37.78S,174.92E
2847080,09,1961,11.300000000000002,0.2609999999999996,Hamilton,NEW,New Zealand,37.78S,174.92E
2847081,10,1961,14.033,0.24099999999999888,Hamilton,NEW,New Zealand,37.78S,174.92E
2847082,11,1961,15.426,0.271,Hamilton,NEW,New Zealand,37.78S,174.92E
2847083,12,1961,18.364,0.3160000000000017,Hamilton,NEW,New Zealand,37.78S,174.92E
2847084,01,1962,20.273,0.42300000000000104,Hamilton,NEW,New Zealand,37.78S,174.92E
2847085,02,1962,19.265000000000004,0.284999999999999,Hamilton,NEW,New Zealand,37.78S,174.92E
2847086,03,1962,17.707,0.25599999999999945,Hamilton,NEW,New Zealand,37.78S,174.92E
2847087,04,1962,15.437,0.5019999999999984,Hamilton,NEW,New Zealand,37.78S,174.92E
2847088,05,1962,13.878000000000002,0.2320000000000001,Hamilton,NEW,New Zealand,37.78S,174.92E
2847089,06,1962,11.074,0.6199999999999998,Hamilton,NEW,New Zealand,37.78S,174.92E
2847090,07,1962,9.842999999999998,0.2890000000000015,Hamilton,NEW,New Zealand,37.78S,174.92E
2847091,08,1962,10.542,0.33099999999999835,Hamilton,NEW,New Zealand,37.78S,174.92E
2847092,09,1962,11.583000000000002,0.45399999999999985,Hamilton,NEW,New Zealand,37.78S,174.92E
2847093,10,1962,14.478999999999997,0.35299999999999837,Hamilton,NEW,New Zealand,37.78S,174.92E
2847094,11,1962,15.193,0.3810000000000002,Hamilton,NEW,New Zealand,37.78S,174.92E
2847096,01,1963,18.715,0.36499999999999805,Hamilton,NEW,New Zealand,37.78S,174.92E
2847097,02,1963,19.95,0.26900000000000074,Hamilton,NEW,New Zealand,37.78S,174.92E
